,kingdom,phylum,cls,order,family,genus,species,subspecies,common_name,class,filepath
52934,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,,mallard duck,Anas platyrhynchos,train/MALLARD DUCK/111.jpg
52935,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,,mallard duck,Anas platyrhynchos,train/MALLARD DUCK/119.jpg
52936,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,,mallard duck,Anas platyrhynchos,train/MALLARD DUCK/103.jpg
52937,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,,mallard duck,Anas platyrhynchos,train/MALLARD DUCK/075.jpg
52938,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,,mallard duck,Anas platyrhynchos,train/MALLARD DUCK/124.jpg
52939,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,,mallard duck,Anas platyrhynchos,train/MALLARD DUCK/126.jpg
52940,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,,mallard duck,Anas platyrhynchos,train/MALLARD DUCK/123.jpg
52941,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,,mallard duck,Anas platyrhynchos,train/MALLARD DUCK/122.jpg
52942,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,,mallard duck,Anas platyrhynchos,train/MALLARD DUCK/120.jpg
52943,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,,mallard duck,Anas platyrhynchos,train/MALLARD DUCK/130.jpg
52944,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,,mallard duck,Anas platyrhynchos,train/MALLARD DUCK/133.jpg
52945,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,platyrhynchos,,mallard duck,Anas platyrhynchos,train/MALLARD DUCK/127.jpg
52946,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/012.jpg
52947,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/015.jpg
52948,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/035.jpg
52949,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/007.jpg
52950,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/065.jpg
52951,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/036.jpg
52952,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/032.jpg
52953,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/016.jpg
52954,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/009.jpg
52955,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/010.jpg
52956,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/014.jpg
52957,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/039.jpg
52958,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/051.jpg
52959,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/002.jpg
52960,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/004.jpg
52961,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/013.jpg
52962,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/020.jpg
52963,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/023.jpg
52964,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/030.jpg
52965,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/050.jpg
52966,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/033.jpg
52967,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/076.jpg
52968,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/034.jpg
52969,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/008.jpg
52970,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/021.jpg
52971,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/019.jpg
52972,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/031.jpg
52973,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/048.jpg
52974,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/024.jpg
52975,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/028.jpg
52976,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/027.jpg
52977,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/018.jpg
52978,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/037.jpg
52979,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/029.jpg
52980,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/003.jpg
52981,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/005.jpg
52982,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/017.jpg
52983,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/049.jpg
52984,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/063.jpg
52985,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/045.jpg
52986,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/052.jpg
52987,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/046.jpg
52988,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/022.jpg
52989,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/044.jpg
52990,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/040.jpg
52991,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/043.jpg
52992,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/042.jpg
52993,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/041.jpg
52994,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/077.jpg
52995,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/001.jpg
52996,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/074.jpg
52997,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/026.jpg
52998,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/025.jpg
52999,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/047.jpg
53000,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/062.jpg
53001,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/055.jpg
53002,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/056.jpg
53003,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/053.jpg
53004,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/071.jpg
53005,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/066.jpg
53006,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/075.jpg
53007,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/059.jpg
53008,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/054.jpg
53009,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/011.jpg
53010,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/070.jpg
53011,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/057.jpg
53012,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/069.jpg
53013,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/038.jpg
53014,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/068.jpg
53015,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/067.jpg
53016,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/061.jpg
53017,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/058.jpg
53018,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/073.jpg
53019,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/060.jpg
53020,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/072.jpg
53021,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/006.jpg
53022,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/064.jpg
53023,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/103.jpg
53024,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/149.jpg
53025,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/090.jpg
53026,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/094.jpg
53027,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/081.jpg
53028,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/087.jpg
53029,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/139.jpg
53030,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/095.jpg
53031,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/085.jpg
53032,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/093.jpg
53033,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/086.jpg
53034,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/105.jpg
53035,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/088.jpg
53036,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/080.jpg
53037,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/107.jpg
53038,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/115.jpg
53039,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/133.jpg
53040,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/082.jpg
53041,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/089.jpg
53042,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/083.jpg
53043,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/114.jpg
53044,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/091.jpg
53045,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/150.jpg
53046,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/100.jpg
53047,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/154.jpg
53048,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/108.jpg
53049,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/102.jpg
53050,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/109.jpg
53051,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/099.jpg
53052,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/104.jpg
53053,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/111.jpg
53054,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/113.jpg
53055,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/116.jpg
53056,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/140.jpg
53057,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/098.jpg
53058,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/132.jpg
53059,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/106.jpg
53060,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/112.jpg
53061,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/092.jpg
53062,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/143.jpg
53063,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/128.jpg
53064,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/122.jpg
53065,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/124.jpg
53066,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/144.jpg
53067,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/131.jpg
53068,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/120.jpg
53069,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/136.jpg
53070,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/121.jpg
53071,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/129.jpg
53072,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/135.jpg
53073,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/127.jpg
53074,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/118.jpg
53075,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/125.jpg
53076,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/101.jpg
53077,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/117.jpg
53078,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/153.jpg
53079,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/119.jpg
53080,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/123.jpg
53081,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/126.jpg
53082,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/148.jpg
53083,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/141.jpg
53084,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/152.jpg
53085,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/078.jpg
53086,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/134.jpg
53087,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/151.jpg
53088,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/110.jpg
53089,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/130.jpg
53090,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/137.jpg
53091,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/147.jpg
53092,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/142.jpg
53093,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/097.jpg
53094,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/138.jpg
53095,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/084.jpg
53096,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/146.jpg
53097,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/096.jpg
53098,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/145.jpg
53099,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,galericulata,,mandrin duck,Aix galericulata,train/MANDRIN DUCK/079.jpg
53100,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,minor,,mangrove cuckoo,Coccyzus minor,train/MANGROVE CUCKOO/001.jpg
53101,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,minor,,mangrove cuckoo,Coccyzus minor,train/MANGROVE CUCKOO/002.jpg
53102,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,minor,,mangrove cuckoo,Coccyzus minor,train/MANGROVE CUCKOO/003.jpg
53103,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,minor,,mangrove cuckoo,Coccyzus minor,train/MANGROVE CUCKOO/004.jpg
53104,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,minor,,mangrove cuckoo,Coccyzus minor,train/MANGROVE CUCKOO/020.jpg
53105,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,minor,,mangrove cuckoo,Coccyzus minor,train/MANGROVE CUCKOO/042.jpg
53106,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,minor,,mangrove cuckoo,Coccyzus minor,train/MANGROVE CUCKOO/008.jpg
